0	L6_IPC
1	L23_PC
2	L4_PC
3	L4_LBC
4	L5_TTPC2
5	L5_MC
6	L5_UTPC
7	L6_TPC_L1
8	L5_TTPC1
9	L23_DBC
10	L23_NBC
11	L23_MC
12	L4_SP
13	L4_SS
14	L4_MC
15	L5_NBC
16	L6_UTPC
