0	L23_PC
1	L23_SBC
2	L4_SP
3	L5_TTPC1
4	L5_TTPC2
5	L6_IPC
6	L6_TPC_L1
7	L4_PC
8	L4_SS
9	L5_UTPC
10	L5_NBC
11	L5_LBC
12	L6_LBC
13	L6_BPC
14	L6_MC
