0	L23_PC
1	L4_LBC
2	L4_PC
3	L5_LBC
4	L5_MC
5	L5_UTPC
6	L6_TPC_L1
7	L23_BTC
8	L23_LBC
9	L4_NBC
10	L5_TTPC1
11	L5_NBC
12	L6_TPC_L4
13	L6_BPC
14	L6_MC
15	L23_DBC
16	L23_MC
17	L23_SBC
18	L4_SP
19	L4_MC
20	L4_SBC
21	L4_SS
22	L5_TTPC2
23	L5_STPC
24	L6_IPC
25	L6_LBC
26	L5_DBC
