0	L23_PC
1	L4_PC
2	L4_NBC
3	L5_NBC
4	L5_TTPC2
5	L5_TTPC1
6	L6_TPC_L1
7	L6_BPC
8	L6_IPC
9	L6_TPC_L4
10	L6_MC
11	L6_LBC
12	L23_BTC
13	L23_LBC
14	L23_NBC
15	L4_LBC
16	L4_SP
17	L4_SS
18	L4_DBC
19	L5_MC
20	L5_BTC
21	L6_UTPC
