0	L23_PC
1	L23_MC
2	L23_LBC
3	L4_PC
4	L4_SP
5	L4_SS
6	L4_SBC
7	L4_DBC
8	L4_LBC
9	L5_TTPC1
10	L5_UTPC
11	L5_TTPC2
12	L5_MC
13	L5_STPC
14	L6_TPC_L1
15	L6_BPC
16	L6_IPC
17	L6_UTPC
18	L5_NBC
19	L6_MC
20	L6_TPC_L4
21	L23_DBC
22	L23_ChC
23	L23_BTC
24	L23_NBC
