0	L23_PC
1	L6_TPC_L1
2	L4_PC
3	L4_SP
4	L4_DBC
5	L4_MC
6	L5_TTPC2
7	L5_TTPC1
8	L23_DBC
9	L23_NBC
10	L23_BTC
11	L4_SS
12	L4_NBC
13	L4_LBC
14	L5_LBC
15	L5_UTPC
16	L6_BPC
17	L6_UTPC
