1238 13
0	558	0	2	18	0.281	5	2.06000000000000000000e+02	8.60000000000000000000e+01	4.27717179059982299805e-01	7.70799446105957031250e+00	1.725	1.3780308961868286
1	558	0	2	18	0.221	5	1.88000000000000000000e+02	7.90000000000000000000e+01	3.96572709083557128906e-01	7.32981157302856445312e+00	1.725	1.242997407913208
2	558	0	2	18	0.145	5	1.61000000000000000000e+02	6.90000000000000000000e+01	3.50569427013397216797e-01	6.77120018005371093750e+00	1.75	1.0435402393341064
3	558	0	2	16	0.956	5	9.50000000000000000000e+01	4.30000000000000000000e+01	2.33898133039474487305e-01	5.35447740554809570312e+00	1.8	0.5376869440078735
4	558	0	2	16	0.892	5	2.19000000000000000000e+02	9.10000000000000000000e+01	4.50820714235305786133e-01	7.98853731155395507812e+00	1.8250000000000002	1.4782012701034546
5	558	0	2	18	0.108	5	1.50000000000000000000e+02	6.40000000000000000000e+01	3.31280350685119628906e-01	6.53697586059570312500e+00	1.7750000000000001	0.9599084258079529
6	558	0	2	18	0.051	5	9.50000000000000000000e+01	4.30000000000000000000e+01	2.34373643994331359863e-01	5.36025142669677734375e+00	1.8	0.5397486090660095
7	558	0	2	24	0.145	5	1.99000000000000000000e+02	8.30000000000000000000e+01	4.16993379592895507812e-01	7.57777643203735351562e+00	2.075	1.3315355777740479
8	558	0	2	24	0.143	5	1.56000000000000000000e+02	6.70000000000000000000e+01	3.40742290019989013672e-01	6.65187072753906250000e+00	2.075	1.0009326934814453
9	558	0	2	24	0.127	5	2.06000000000000000000e+02	8.60000000000000000000e+01	4.28700983524322509766e-01	7.71994066238403320312e+00	2.075	1.3822964429855347
10	558	0	2	18	0.104	5	1.28000000000000000000e+02	5.60000000000000000000e+01	2.91160553693771362305e-01	6.04980659484863281250e+00	1.7750000000000001	0.7859603762626648
11	635	1	2	16	0.549	116	6.71000000000000000000e+02	1.70000000000000000000e+01	5.00012338161468505859e-01	1.74011099338531494141e+00	2.0	0.7923256158828735
12	635	1	2	16	0.492	116	6.58000000000000000000e+02	1.30000000000000000000e+01	4.84850734472274780273e-01	1.60365664958953857422e+00	2.0	0.3920595645904541
13	635	1	2	24	0.055	116	6.74000000000000000000e+02	1.80000000000000000000e+01	5.03710746765136718750e-01	1.77339673042297363281e+00	2.15	0.889963686466217
14	668	1	2	20	0.195	116	6.67000000000000000000e+02	1.60000000000000000000e+01	4.95739668607711791992e-01	1.70165705680847167969e+00	1.85	0.6795275211334229
15	668	1	2	23	0.736	116	6.55000000000000000000e+02	1.20000000000000000000e+01	4.81046974658966064453e-01	1.56942272186279296875e+00	2.1750000000000003	0.29163986444473267
16	837	1	2	4	0.698	116	6.79000000000000000000e+02	1.90000000000000000000e+01	5.09494245052337646484e-01	1.82544827461242675781e+00	1.6	1.0426480770111084
17	837	1	2	17	0.183	116	6.62000000000000000000e+02	1.40000000000000000000e+01	4.88857328891754150391e-01	1.63971590995788574219e+00	1.8	0.4978334605693817
18	911	1	2	7	0.046	116	6.74000000000000000000e+02	1.80000000000000000000e+01	5.03621518611907958984e-01	1.77259337902069091797e+00	2.25	0.8876073360443115
19	911	1	2	7	0.065	116	6.75000000000000000000e+02	1.80000000000000000000e+01	5.04240751266479492188e-01	1.77816689014434814453e+00	2.25	0.9039562940597534
20	943	1	1	6	0.009	116	6.70000000000000000000e+02	1.70000000000000000000e+01	4.98692482709884643555e-01	1.72823250293731689453e+00	2.075	0.7574818730354309
21	943	1	1	6	0.035	116	6.77000000000000000000e+02	1.90000000000000000000e+01	5.07299244403839111328e-01	1.80569338798522949219e+00	2.1	0.9847006797790527
22	943	1	1	6	0.311	116	6.67000000000000000000e+02	1.60000000000000000000e+01	4.95098918676376342773e-01	1.69589030742645263672e+00	2.3000000000000003	0.6626116037368774
23	943	1	1	6	0.336	116	6.72000000000000000000e+02	1.70000000000000000000e+01	5.01679003238677978516e-01	1.75511097908020019531e+00	2.3000000000000003	0.836325466632843
24	1056	1	1	6	0.096	116	6.76000000000000000000e+02	1.80000000000000000000e+01	5.05815267562866210938e-01	1.79233729839324951172e+00	2.15	0.9455228447914124
25	1056	1	2	23	0.921	116	6.74000000000000000000e+02	1.80000000000000000000e+01	5.03829896450042724609e-01	1.77446925640106201172e+00	2.475	0.8931097984313965
26	1056	1	2	17	0.427	116	6.72000000000000000000e+02	1.70000000000000000000e+01	5.01450955867767333984e-01	1.75305843353271484375e+00	1.85	0.8303045630455017
27	1173	1	1	12	0.652	116	6.86000000000000000000e+02	2.20000000000000000000e+01	5.18202960491180419922e-01	1.90382647514343261719e+00	2.0	1.2725574970245361
28	1173	1	1	10	0.437	116	6.60000000000000000000e+02	1.40000000000000000000e+01	4.86997812986373901367e-01	1.62298023700714111328e+00	1.9000000000000001	0.448742151260376
29	1173	1	2	21	0.678	116	6.73000000000000000000e+02	1.80000000000000000000e+01	5.02922296524047851562e-01	1.76630079746246337891e+00	1.85	0.869148850440979
