0	L23_PC
1	L4_SP
2	L4_PC
3	L5_UTPC
4	L5_NBC
5	L5_STPC
6	L5_TTPC2
7	L6_TPC_L1
8	L6_UTPC
9	L6_IPC
10	L23_MC
11	L23_SBC
12	L23_LBC
13	L4_NBC
14	L4_SS
15	L4_MC
16	L4_LBC
17	L5_TTPC1
18	L5_MC
19	L5_LBC
20	L6_MC
21	L6_BPC
22	L4_SBC
23	L6_TPC_L4
