0	L23_PC
1	L4_PC
2	L4_MC
3	L5_TTPC1
4	L5_TTPC2
5	L6_TPC_L1
6	L1_DAC
7	L23_LBC
8	L23_DBC
9	L23_SBC
10	L23_NBC
11	L23_ChC
12	L4_SBC
13	L4_SP
14	L4_NBC
15	L4_SS
16	L4_LBC
17	L4_DBC
18	L5_MC
19	L5_STPC
20	L5_UTPC
21	L5_NBC
22	L6_BPC
23	L6_IPC
24	L6_UTPC
25	L6_TPC_L4
