0	L23_PC
1	L5_TTPC2
2	L5_TTPC1
3	L6_UTPC
4	L6_TPC_L4
5	L6_BPC
6	L4_PC
7	L4_SS
8	L5_LBC
9	L5_STPC
10	L5_NBC
11	L6_LBC
12	L6_MC
13	L6_IPC
14	L6_TPC_L1
