0	L23_LBC
1	L23_PC
2	L23_BTC
3	L23_SBC
4	L23_MC
5	L23_NGC
6	L23_DBC
7	L4_SP
8	L4_PC
9	L4_MC
10	L4_NBC
11	L4_SS
12	L4_LBC
13	L4_SBC
14	L5_TTPC1
15	L5_TTPC2
16	L5_NBC
17	L5_MC
18	L5_LBC
19	L5_UTPC
20	L6_BPC
21	L6_IPC
22	L6_LBC
23	L6_TPC_L1
24	L6_TPC_L4
25	L6_MC
26	L5_STPC
27	L6_UTPC
