0	L23_PC
1	L4_PC
2	L4_SP
3	L5_TTPC1
4	L5_STPC
5	L6_TPC_L4
6	L6_IPC
7	L6_BPC
8	L6_UTPC
9	L4_LBC
10	L1_DAC
11	L23_DBC
12	L23_NBC
13	L4_SS
14	L4_DBC
15	L4_NGC
16	L4_MC
17	L4_NBC
18	L5_UTPC
19	L5_TTPC2
20	L5_MC
21	L5_LBC
22	L5_NBC
23	L6_TPC_L1
24	L6_MC
25	L6_LBC
26	L23_BTC
