350 13
0	44665	0	0	0	0.000	118	6.76000000000000000000e+02	1.90000000000000000000e+01	5.06335854530334472656e-01	1.79702246189117431641e+00	3.575	0.8770598769187927
1	44665	0	0	0	0.000	118	6.68000000000000000000e+02	1.60000000000000000000e+01	4.96187120676040649414e-01	1.70568406581878662109e+00	3.6	0.633490800857544
2	44665	0	0	0	0.000	118	6.59000000000000000000e+02	1.40000000000000000000e+01	4.86125946044921875000e-01	1.61513340473175048828e+00	3.625	0.39202243089675903
3	44665	0	0	0	0.000	118	6.66000000000000000000e+02	1.50000000000000000000e+01	4.93845790624618530273e-01	1.68461227416992187500e+00	3.6500000000000004	0.5772992372512817
4	44665	0	1	13	0.466	118	6.67000000000000000000e+02	1.60000000000000000000e+01	4.95260864496231079102e-01	1.69734776020050048828e+00	3.6	0.6112606525421143
5	71208	1	0	0	0.000	118	6.83000000000000000000e+02	2.10000000000000000000e+01	5.14447212219238281250e-01	1.87002503871917724609e+00	2.6	1.0717332363128662
6	71208	1	0	0	0.000	118	6.80000000000000000000e+02	2.00000000000000000000e+01	5.10220944881439208984e-01	1.83198869228363037109e+00	2.625	0.9703032970428467
7	71208	1	0	0	0.000	118	6.72000000000000000000e+02	1.70000000000000000000e+01	5.01460492610931396484e-01	1.75314462184906005859e+00	2.6500000000000004	0.7600522041320801
8	71208	1	0	0	0.000	118	6.57000000000000000000e+02	1.30000000000000000000e+01	4.83370810747146606445e-01	1.59033727645874023438e+00	2.6500000000000004	0.3258994221687317
9	74873	2	1	2	0.996	118	6.79000000000000000000e+02	1.90000000000000000000e+01	5.08892357349395751953e-01	1.82003116607666015625e+00	2.6500000000000004	0.9384164810180664
10	74873	2	1	6	0.809	118	6.87000000000000000000e+02	2.20000000000000000000e+01	5.18501996994018554688e-01	1.90651810169219970703e+00	2.5	1.1690483093261719
11	74873	2	1	6	0.766	118	6.67000000000000000000e+02	1.60000000000000000000e+01	4.94724512100219726562e-01	1.69252061843872070312e+00	2.5250000000000004	0.5983883142471313
12	74873	2	1	6	0.716	118	6.77000000000000000000e+02	1.90000000000000000000e+01	5.06618916988372802734e-01	1.79957044124603271484e+00	2.5500000000000003	0.8838546872138977
13	74873	2	1	6	0.793	118	6.72000000000000000000e+02	1.70000000000000000000e+01	5.00944733619689941406e-01	1.74850273132324218750e+00	2.5250000000000004	0.7476739287376404
14	75387	3	0	0	0.000	118	6.80000000000000000000e+02	2.00000000000000000000e+01	5.10870277881622314453e-01	1.83783245086669921875e+00	3.5250000000000004	0.9858863949775696
15	75387	3	0	0	0.000	118	6.82000000000000000000e+02	2.00000000000000000000e+01	5.13034164905548095703e-01	1.85730767250061035156e+00	3.5500000000000003	1.0378204584121704
16	75387	3	0	0	0.000	118	6.71000000000000000000e+02	1.70000000000000000000e+01	5.00334084033966064453e-01	1.74300682544708251953e+00	3.575	0.7330182194709778
17	75387	3	0	0	0.000	118	6.79000000000000000000e+02	1.90000000000000000000e+01	5.09922981262207031250e-01	1.82930684089660644531e+00	3.575	0.9631514549255371
18	75387	3	0	0	0.000	118	6.78000000000000000000e+02	1.90000000000000000000e+01	5.08280217647552490234e-01	1.81452190876007080078e+00	3.6	0.9237252473831177
19	127800	4	1	6	0.921	118	6.66000000000000000000e+02	1.50000000000000000000e+01	4.93985265493392944336e-01	1.68586730957031250000e+00	1.1500000000000001	0.5806460380554199
20	127800	4	1	6	0.884	118	6.68000000000000000000e+02	1.60000000000000000000e+01	4.96446728706359863281e-01	1.70802056789398193359e+00	1.175	0.6397215127944946
21	130279	4	1	33	0.122	118	6.57000000000000000000e+02	1.30000000000000000000e+01	4.84070241451263427734e-01	1.59663212299346923828e+00	1.0	0.3426857590675354
22	130279	4	0	0	0.000	118	6.59000000000000000000e+02	1.30000000000000000000e+01	4.85701292753219604492e-01	1.61131167411804199219e+00	0.775	0.38183119893074036
23	137114	2	0	0	0.000	118	6.62000000000000000000e+02	1.40000000000000000000e+01	4.88942682743072509766e-01	1.64048409461975097656e+00	4.15	0.45962437987327576
24	137114	2	0	0	0.000	118	6.78000000000000000000e+02	1.90000000000000000000e+01	5.07731139659881591797e-01	1.80958008766174316406e+00	4.175	0.9105470180511475
25	137114	2	0	0	0.000	118	6.66000000000000000000e+02	1.50000000000000000000e+01	4.93682026863098144531e-01	1.68313813209533691406e+00	4.2	0.573368489742279
26	137114	2	0	0	0.000	118	6.58000000000000000000e+02	1.30000000000000000000e+01	4.84863311052322387695e-01	1.60376989841461181641e+00	4.2250000000000005	0.3617197573184967
27	137745	5	1	1	0.523	1	5.13000000000000000000e+02	1.70000000000000000000e+01	1.87905758619308471680e-01	7.24917411804199218750e+00	2.5500000000000003	0.5662935972213745
28	137745	5	0	0	0.000	1	9.18000000000000000000e+02	2.60000000000000000000e+01	3.18001925945281982422e-01	9.45080184936523437500e+00	2.5	1.1167004108428955
29	137745	5	0	0	0.000	1	8.11000000000000000000e+02	2.30000000000000000000e+01	2.83603459596633911133e-01	8.86867427825927734375e+00	2.5250000000000004	0.9711685180664062
30	137745	5	0	0	0.000	1	6.61000000000000000000e+02	2.00000000000000000000e+01	2.35605180263519287109e-01	8.05639553070068359375e+00	2.5	0.7680988311767578
31	137745	5	0	0	0.000	1	6.58000000000000000000e+02	2.00000000000000000000e+01	2.34576970338821411133e-01	8.03899478912353515625e+00	2.5250000000000004	0.7637487053871155
32	137745	5	0	0	0.000	1	3.79000000000000000000e+02	1.40000000000000000000e+01	1.45008549094200134277e-01	6.52322149276733398438e+00	2.5500000000000003	0.38480544090270996
33	137745	5	0	0	0.000	1	6.04000000000000000000e+02	1.90000000000000000000e+01	2.17193186283111572266e-01	7.74480772018432617188e+00	2.575	0.6902019381523132
34	137745	5	1	20	0.592	1	6.23000000000000000000e+02	1.90000000000000000000e+01	2.23232120275497436523e-01	7.84700489044189453125e+00	2.575	0.7157512903213501
35	137745	5	1	21	0.087	1	3.93000000000000000000e+02	1.40000000000000000000e+01	1.49579063057899475098e-01	6.60056877136230468750e+00	2.6	0.4041421711444855
36	142462	3	1	5	0.422	118	6.82000000000000000000e+02	2.00000000000000000000e+01	5.12535631656646728516e-01	1.85282039642333984375e+00	3.35	1.025854468345642
37	142462	3	1	5	0.424	118	6.85000000000000000000e+02	2.10000000000000000000e+01	5.16704201698303222656e-01	1.89033782482147216797e+00	3.35	1.1259009838104248
