0	L23_PC
1	L23_DBC
2	L23_LBC
3	L23_SBC
4	L23_BTC
5	L23_NBC
6	L23_MC
7	L23_NGC
8	L4_SP
9	L4_PC
10	L4_SS
11	L4_LBC
12	L4_BTC
13	L4_SBC
14	L4_NBC
15	L5_TTPC2
16	L5_LBC
17	L5_TTPC1
18	L5_MC
19	L5_NBC
20	L6_TPC_L4
21	L6_BPC
22	L6_LBC
23	L6_MC
24	L5_STPC
25	L6_TPC_L1
26	L23_BP
27	L4_MC
28	L6_UTPC
